SalesOrderID,OrderDate,TotalDue,Territorio
54839,2024-08-21,41.1834,Southwest
54840,2024-08-21,43.6144,Southwest
54841,2024-08-21,86.1016,Canada
54842,2024-08-21,65.1729,Southwest
54843,2024-08-21,65.1729,Northwest
54844,2024-08-21,132.5779,Southwest
54845,2024-08-21,44.1779,Northwest
54846,2024-08-21,15.4479,Canada
54847,2024-08-21,44.1779,Northwest
54848,2024-08-21,44.1779,Southwest
54849,2024-08-21,35.6584,France
54850,2024-08-21,44.1779,France
54851,2024-08-21,43.0729,United Kingdom
54852,2024-08-21,23.7465,Germany
54853,2024-08-21,86.1458,United Kingdom
54854,2024-08-21,40.0784,Germany
54855,2024-08-21,203.8504,United Kingdom
54856,2024-08-21,92.7869,United Kingdom
54857,2024-08-21,76.2119,United Kingdom
54858,2024-08-21,135.8708,United Kingdom
54859,2024-08-21,46.7194,Northwest
54860,2024-08-21,34.2219,Southwest
54861,2024-08-21,79.5269,Southwest
54862,2024-08-21,55.239,France
54863,2024-08-21,2535.964,Southwest
54864,2024-08-21,2602.2529,Northwest
54865,2024-08-21,620.4354,Australia
54866,2024-08-21,2775.0086,Australia
54867,2024-08-21,2742.8642,Australia
54868,2024-08-21,2686.2108,Australia
54869,2024-08-21,2574.6279,Australia
54870,2024-08-21,2602.264,Australia
54871,2024-08-21,680.0944,Northwest
54872,2024-08-21,1308.8283,Northwest
54873,2024-08-21,1292.2533,United Kingdom
54874,2024-08-21,1276.8054,Germany
54875,2024-08-21,635.3529,France
54876,2024-08-21,663.5083,Germany
54877,2024-08-21,663.5083,France
54878,2024-08-21,671.7958,Germany
54879,2024-08-21,2755.3617,United Kingdom
54880,2024-08-21,2659.7792,Germany
54881,2024-08-22,2574.6279,France
54882,2024-08-22,2668.564,France
54883,2024-08-22,4.409,Canada
54884,2024-08-22,38.664,Southwest
54885,2024-08-22,38.664,Southwest
54886,2024-08-22,92.7869,Australia
54887,2024-08-22,23.7465,Australia
54888,2024-08-22,28.1554,Australia
54889,2024-08-22,65.1729,Australia
54890,2024-08-22,8.0444,Australia
54891,2024-08-22,8.0444,Australia
54892,2024-08-22,114.8758,Australia
54893,2024-08-22,55.2169,Australia
54894,2024-08-22,98.3229,Australia
54895,2024-08-22,40.0784,Australia
54896,2024-08-22,2738.5657,United Kingdom
54897,2024-08-22,59.0844,Southwest
54898,2024-08-22,43.0729,Northwest
54899,2024-08-22,30.1444,Canada
54900,2024-08-22,71.8029,Northwest
54901,2024-08-22,87.2729,Canada
54902,2024-08-22,104.4004,Northwest
54903,2024-08-22,55.2169,Southwest
54904,2024-08-22,87.2729,Northwest
54905,2024-08-22,66.2779,Southwest
54906,2024-08-22,5.514,Canada
54907,2024-08-22,8.0444,Southwest
54908,2024-08-22,44.1779,Canada
54909,2024-08-22,85.0519,France
54910,2024-08-22,77.339,Germany
54911,2024-08-22,30.6859,United Kingdom
54912,2024-08-22,4.409,United Kingdom
54913,2024-08-22,47.4819,United Kingdom
54914,2024-08-22,44.1779,United Kingdom
54915,2024-08-22,32.5754,France
54916,2024-08-22,54.1119,United Kingdom
54917,2024-08-22,44.1779,Germany
54918,2024-08-22,38.664,United Kingdom
54919,2024-08-22,9.934,Germany
54920,2024-08-22,668.4808,Northwest
54921,2024-08-22,927.6254,Northwest
54922,2024-08-22,987.2844,Southwest
54923,2024-08-22,1987.8508,Australia
54924,2024-08-22,1918.2579,Australia
54925,2024-08-22,2721.1178,Australia
54926,2024-08-22,839.0155,Southwest
54927,2024-08-22,2563.589,Australia
54928,2024-08-22,2651.4144,Australia
54929,2024-08-22,1381.0732,Canada
54930,2024-08-22,1293.3804,Northwest
54931,2024-08-22,645.2869,United Kingdom
54932,2024-08-23,1238.1415,Australia
54933,2024-08-23,1265.7554,Australia
54934,2024-08-23,2591.1808,United Kingdom
54935,2024-08-23,44.189,Australia
54936,2024-08-23,15.4479,Australia
54937,2024-08-23,14.2987,Australia
54938,2024-08-23,136.9979,Australia
54939,2024-08-23,2.5305,Australia
54940,2024-08-23,2802.0701,Germany
54941,2024-08-23,2737.3944,Germany
54942,2024-08-23,38.664,Northwest
54943,2024-08-23,41.9569,Northwest
54944,2024-08-23,32.0229,Southwest
54945,2024-08-23,52.9958,Southwest
54946,2024-08-23,38.6529,Northwest
54947,2024-08-23,79.0959,Northwest
54948,2024-08-23,77.339,Southwest
54949,2024-08-23,77.339,Southwest
54950,2024-08-23,8.0444,Canada
54951,2024-08-23,34.2219,Northwest
54952,2024-08-23,5.514,United Kingdom
54953,2024-08-23,54.6754,France
54954,2024-08-23,104.9529,France
54955,2024-08-23,27.614,Germany
54956,2024-08-23,30.1444,France
54957,2024-08-23,4.409,France
54958,2024-08-23,5.514,France
54959,2024-08-23,4.409,France
54960,2024-08-23,44.1779,France
54961,2024-08-23,46.7194,Northwest
54962,2024-08-23,34.2219,Canada
54963,2024-08-23,1918.2579,Canada
54964,2024-08-23,1879.594,Southwest
54965,2024-08-23,661.8619,Canada
54966,2024-08-23,2708.6865,Southwest
54967,2024-08-23,2776.1136,Southwest
54968,2024-08-23,2535.964,Southwest
54969,2024-08-23,858.9607,United Kingdom
54970,2024-08-23,896.5086,United Kingdom
54971,2024-08-23,1889.5279,Australia
54972,2024-08-23,2784.8984,Australia
54973,2024-08-23,2673.0613,Northwest
54974,2024-08-23,622.9659,United Kingdom
54975,2024-08-23,685.6083,Germany
54976,2024-08-24,1297.8004,Australia
54977,2024-08-24,98.8533,Australia
54978,2024-08-24,62.9629,Australia
54979,2024-08-24,29.8019,Australia
54980,2024-08-24,59.659,Australia
54981,2024-08-24,38.664,Australia
54982,2024-08-24,1911.6169,Germany
54983,2024-08-24,1960.2148,Germany
54984,2024-08-24,25.3819,Australia
54985,2024-08-24,59.659,Canada
54986,2024-08-24,69.5929,Canada
54987,2024-08-24,2.5305,Southwest
54988,2024-08-24,2.5305,Southwest
54989,2024-08-24,23.7465,Northwest
54990,2024-08-24,79.0959,Southwest
54991,2024-08-24,35.6694,Northwest
54992,2024-08-24,79.0959,Southwest
54993,2024-08-24,77.3169,Northwest
54994,2024-08-24,38.6529,Northwest
54995,2024-08-24,11.039,Southwest
54996,2024-08-24,77.339,Canada
54997,2024-08-24,146.9319,Canada
54998,2024-08-24,5.514,Southwest
54999,2024-08-24,44.1779,Canada
55000,2024-08-24,44.1779,Southwest
55001,2024-08-24,71.2394,Canada
55002,2024-08-24,136.9979,France
55003,2024-08-24,44.1779,United Kingdom
55004,2024-08-24,62.9519,Germany
55005,2024-08-24,35.6694,Germany
55006,2024-08-24,35.6584,Germany
55007,2024-08-24,6.9394,Germany
55008,2024-08-24,5.514,Germany
55009,2024-08-24,75.6815,United Kingdom
55010,2024-08-24,4.409,Germany
55011,2024-08-24,4.409,France
55012,2024-08-24,44.189,Northwest
55013,2024-08-24,24.2879,Southwest
55014,2024-08-24,138.0919,Northwest
55015,2024-08-24,773.4669,Northwest
55016,2024-08-24,703.2773,Southwest
55017,2024-08-24,2793.8047,Canada
55018,2024-08-24,2673.5033,Southwest
55019,2024-08-24,2580.1419,Southwest
55020,2024-08-24,2580.1419,Southwest
55021,2024-08-24,858.9607,United Kingdom
55022,2024-08-24,1397.6482,France
55023,2024-08-24,606.6229,Australia
55024,2024-08-24,2644.3313,Australia
55025,2024-08-24,2708.6865,Australia
55026,2024-08-24,2538.4944,Australia
55027,2024-08-24,596.689,Canada
55028,2024-08-24,620.4354,United Kingdom
55029,2024-08-24,606.6229,United Kingdom
55030,2024-08-25,2708.6865,Australia
55031,2024-08-25,1238.1415,Australia
55032,2024-08-25,1238.1415,Australia
55033,2024-08-25,2602.2529,Germany
55034,2024-08-25,54.1119,Northwest
55035,2024-08-25,35.6584,Australia
55036,2024-08-25,27.614,Australia
55037,2024-08-25,118.1577,Australia
55038,2024-08-25,38.675,Australia
55039,2024-08-25,43.0729,Australia
55040,2024-08-25,38.664,Australia
55041,2024-08-25,4.409,Australia
55042,2024-08-25,982.8423,United Kingdom
55043,2024-08-25,6.9394,Northwest
55044,2024-08-25,206.3809,Canada
55045,2024-08-25,5.514,Canada
55046,2024-08-25,5.514,Canada
55047,2024-08-25,79.0959,Canada
55048,2024-08-25,38.6529,Northwest
55049,2024-08-25,77.3169,Canada
55050,2024-08-25,38.6529,Southwest
55051,2024-08-25,77.3169,Southwest
55052,2024-08-25,43.0729,Southwest
55053,2024-08-25,103.2733,Northwest
55054,2024-08-25,11.039,Southwest
55055,2024-08-25,87.2729,Northwest
55056,2024-08-25,60.7529,Southwest
55057,2024-08-25,44.1779,Northwest
55058,2024-08-25,138.114,Southwest
55059,2024-08-25,62.9519,Canada
55060,2024-08-25,77.339,France
55061,2024-08-25,77.339,France
55062,2024-08-25,8.0444,Germany
55063,2024-08-25,46.7194,United Kingdom
55064,2024-08-25,144.2688,United Kingdom
55065,2024-08-25,33.139,United Kingdom
55066,2024-08-25,34.5534,France
55067,2024-08-25,15.4479,France
55068,2024-08-25,43.0729,France
55069,2024-08-25,37.5479,United Kingdom
55070,2024-08-25,8.0444,France
55071,2024-08-25,47.4819,France
55072,2024-08-25,8.0444,France
55073,2024-08-25,44.189,Canada
55074,2024-08-25,82.8529,Canada
55075,2024-08-25,1934.8329,Southwest
55076,2024-08-25,987.2844,Northwest
55077,2024-08-25,2598.9158,Northwest
55078,2024-08-25,1357.8572,France
55079,2024-08-25,1898.3127,Australia
55080,2024-08-25,2732.7092,Australia
55081,2024-08-25,2725.2836,Australia
55082,2024-08-25,634.2479,Australia
55083,2024-08-25,2574.639,Australia
55084,2024-08-25,2646.9723,Australia
55085,2024-08-25,2616.5627,Australia
55086,2024-08-25,1381.0732,Northwest
55087,2024-08-25,2673.0613,Southwest
55088,2024-08-25,663.5083,Southwest
55089,2024-08-25,1293.3804,Southwest
55090,2024-08-25,1238.1415,Germany
55091,2024-08-25,1297.8004,United Kingdom
55092,2024-08-26,1238.1415,Australia
55093,2024-08-26,2552.5169,United Kingdom
55094,2024-08-26,55.239,Southwest
55095,2024-08-26,158.5123,Australia
55096,2024-08-26,28.1554,Australia
55097,2024-08-26,83.9469,Australia
55098,2024-08-26,136.9979,Australia
55099,2024-08-26,113.7708,Australia
55100,2024-08-26,37.5479,Northwest
55101,2024-08-26,66.2779,Canada
55102,2024-08-26,6.9394,Canada
55103,2024-08-26,8.0444,Southwest
55104,2024-08-26,30.1444,Canada
55105,2024-08-26,40.432,Canada
55106,2024-08-26,33.139,Canada
55107,2024-08-26,101.6048,Canada
55108,2024-08-26,79.4937,Southwest
55109,2024-08-26,103.2733,Canada
55110,2024-08-26,132.5779,Southwest
55111,2024-08-26,5.514,Canada
55112,2024-08-26,142.5119,Northwest
55113,2024-08-26,66.2779,Northwest
55114,2024-08-26,14.2987,Northwest
55115,2024-08-26,79.5269,Germany
55116,2024-08-26,27.614,Germany
55117,2024-08-26,77.339,France
55118,2024-08-26,57.4158,Germany
55119,2024-08-26,32.0229,France
55120,2024-08-26,80.6208,France
55121,2024-08-26,40.0784,United Kingdom
55122,2024-08-26,92.7869,France
55123,2024-08-26,44.1779,France
55124,2024-08-26,62.9519,Northwest
55125,2024-08-26,24.2879,Southwest
55126,2024-08-26,86.7204,France
55127,2024-08-26,79.5269,Canada
55128,2024-08-26,702.7027,Northwest
55129,2024-08-26,787.0584,Canada
55130,2024-08-26,2793.8047,Southwest
55131,2024-08-26,888.9504,Northwest
55132,2024-08-26,2651.4144,Australia
55133,2024-08-26,2606.6619,Australia
55134,2024-08-26,2646.4419,Australia
55135,2024-08-26,2682.9953,Southwest
55136,2024-08-26,663.5083,Northwest
55137,2024-08-26,1276.8054,United Kingdom
55138,2024-08-26,956.1676,Australia
55139,2024-08-27,1276.8054,Australia
55140,2024-08-27,1445.6826,Australia
55141,2024-08-27,2684.5533,United Kingdom
55142,2024-08-27,2566.1194,France
55143,2024-08-27,132.6,Southwest
55144,2024-08-27,65.1729,Australia
55145,2024-08-27,1934.8329,France
55146,2024-08-27,2552.5169,France
55147,2024-08-27,27.614,Northwest
55148,2024-08-27,2.5305,Northwest
55149,2024-08-27,23.7465,Southwest
55150,2024-08-27,26.2769,Southwest
55151,2024-08-27,44.1779,Canada
55152,2024-08-27,66.2779,Southwest
55153,2024-08-27,71.7919,Canada
55154,2024-08-27,38.5535,Canada
55155,2024-08-27,40.432,Southwest
55156,2024-08-27,36.023,Southwest
55157,2024-08-27,77.3169,Canada
55158,2024-08-27,87.2729,Canada
55159,2024-08-27,77.339,Northwest
55160,2024-08-27,87.2729,Southwest
55161,2024-08-27,8.0444,Southwest
55162,2024-08-27,15.4479,Southwest
55163,2024-08-27,146.8987,Canada
55164,2024-08-27,79.0959,United Kingdom
55165,2024-08-27,27.614,France
55166,2024-08-27,27.614,Germany
55167,2024-08-27,27.614,Germany
55168,2024-08-27,42.9624,France
55169,2024-08-27,6.9394,France
55170,2024-08-27,5.514,Germany
55171,2024-08-27,30.6859,France
55172,2024-08-27,83.9469,Northwest
55173,2024-08-27,927.6254,Northwest
55174,2024-08-27,1939.2529,Australia
55175,2024-08-27,2591.1808,Australia
55176,2024-08-27,2580.1419,Australia
55177,2024-08-27,672.9008,Southwest
55178,2024-08-27,2673.0613,France
55179,2024-08-28,2738.5657,Australia
55180,2024-08-28,30.1444,Australia
55181,2024-08-28,41.9569,Australia
55182,2024-08-28,103.3065,Australia
55183,2024-08-28,49.9681,Australia
55184,2024-08-28,24.2879,Australia
55185,2024-08-28,55.239,Australia
55186,2024-08-28,9.934,Australia
55187,2024-08-28,596.689,France
55188,2024-08-28,2791.1637,Germany
55189,2024-08-28,74.5765,Northwest
55190,2024-08-28,98.3119,Canada
55191,2024-08-28,6.9394,Southwest
55192,2024-08-28,70.6869,Northwest
55193,2024-08-28,109.9144,Canada
55194,2024-08-28,40.432,Canada
55195,2024-08-28,41.1834,Canada
55196,2024-08-28,82.2783,Northwest
55197,2024-08-28,55.2169,Canada
55198,2024-08-28,87.2729,Southwest
55199,2024-08-28,16.5529,Southwest
55200,2024-08-28,16.5529,Northwest
55201,2024-08-28,44.1779,Southwest
55202,2024-08-28,71.2394,Canada
55203,2024-08-28,44.1779,Northwest
55204,2024-08-28,8.0444,Canada
55205,2024-08-28,44.1779,Canada
55206,2024-08-28,24.2879,United Kingdom
55207,2024-08-28,35.6584,United Kingdom
55208,2024-08-28,77.3169,France
55209,2024-08-28,5.514,Germany
55210,2024-08-28,23.7465,Germany
55211,2024-08-28,5.514,France
55212,2024-08-28,32.034,Germany
55213,2024-08-28,26.2769,United Kingdom
55214,2024-08-28,8.0444,United Kingdom
55215,2024-08-28,46.7194,Northwest
55216,2024-08-28,46.7194,Northwest
55217,2024-08-28,78.4108,Southwest
55218,2024-08-28,34.2219,Northwest
55219,2024-08-28,2810.5012,Southwest
55220,2024-08-28,2646.4419,Canada
55221,2024-08-28,858.9607,United Kingdom
55222,2024-08-28,1918.2579,Australia
55223,2024-08-28,596.689,Australia
55224,2024-08-28,2732.7203,Australia
55225,2024-08-28,2754.0136,Australia
55226,2024-08-28,2715.3497,Australia
55227,2024-08-28,672.9008,Australia
55228,2024-08-28,2587.8769,Australia
55229,2024-08-28,650.8008,Southwest
55230,2024-08-28,635.3529,Southwest
55231,2024-08-28,1276.8054,Southwest
55232,2024-08-28,2673.0613,Germany
55233,2024-08-29,68832.4527,Southwest
55234,2024-08-29,54244.2389,Southeast
55235,2024-08-29,672.4343,Southwest
55236,2024-08-29,28878.0084,United Kingdom
55237,2024-08-29,81.507,Germany
55238,2024-08-29,8029.4472,Central
55239,2024-08-29,44793.3885,Northeast
55240,2024-08-29,1003.0633,Australia
55241,2024-08-29,68175.7662,Northwest
55242,2024-08-29,4048.1683,Central
55243,2024-08-29,36735.1758,Canada
55244,2024-08-29,6048.2347,Australia
55245,2024-08-29,76499.1179,Canada
55246,2024-08-29,118.9296,Northwest
55247,2024-08-29,5364.3923,Southwest
55248,2024-08-29,44553.9598,Northeast
55249,2024-08-29,57788.8395,Southwest
55250,2024-08-29,4510.4959,France
55251,2024-08-29,47117.8411,Southwest
55252,2024-08-29,42558.6845,France
55253,2024-08-29,40222.2965,Southeast
55254,2024-08-29,117506.1173,Germany
55255,2024-08-29,762.8899,Southeast
55256,2024-08-29,51390.8958,Southwest
55257,2024-08-29,76214.1951,Central
55258,2024-08-29,8055.3125,Australia
55259,2024-08-29,33223.8008,Northeast
55260,2024-08-29,9278.6117,Southeast
55261,2024-08-29,32711.7826,Northeast
55262,2024-08-29,421.139,Canada
55263,2024-08-29,10922.2085,Canada
55264,2024-08-29,72017.9942,Southwest
55265,2024-08-29,7513.3272,Southwest
55266,2024-08-29,3757.303,Canada
55267,2024-08-29,124.0055,Southeast
55268,2024-08-29,44837.5117,United Kingdom
55269,2024-08-29,55864.4473,Northwest
55270,2024-08-29,7658.861,United Kingdom
55271,2024-08-29,1993.0757,Northwest
55272,2024-08-29,1295.4694,Germany
55273,2024-08-29,280.6249,Northwest
55274,2024-08-29,364.8172,Germany
55275,2024-08-29,72873.2643,Canada
55276,2024-08-29,83900.0234,Southwest
55277,2024-08-29,64826.3865,Northwest
55278,2024-08-29,3662.2403,Northwest
55279,2024-08-29,364.8172,Southeast
55280,2024-08-29,77065.0055,Canada
55281,2024-08-29,584.365,Southeast
55282,2024-08-29,182018.6272,Southwest
55283,2024-08-29,40344.7056,Canada
55284,2024-08-29,3835.5821,Northwest
55285,2024-08-29,448.9741,Southwest
55286,2024-08-29,4112.4804,Northwest
55287,2024-08-29,45729.1907,Canada
55288,2024-08-29,5942.5855,United Kingdom
55289,2024-08-29,178.9467,Northwest
55290,2024-08-29,84.1059,Southwest
55291,2024-08-29,41898.878,Northwest
55292,2024-08-29,27.4401,Southeast
55293,2024-08-29,10368.8396,Germany
55294,2024-08-29,38368.8109,Central
55295,2024-08-29,10556.2779,Northwest
55296,2024-08-29,2455.6544,Southwest
55297,2024-08-29,87150.1119,Canada
55298,2024-08-29,2194.914,Southwest
55299,2024-08-29,61329.4926,Northwest
55300,2024-08-29,30958.0355,Australia
55301,2024-08-29,52253.3903,Northeast
55302,2024-08-29,12983.2344,Central
55303,2024-08-29,70739.0902,Southwest
55304,2024-08-29,757.003,Southeast
55305,2024-08-29,29856.163,Germany
55306,2024-08-29,1153.8016,Germany
55307,2024-08-29,13388.0352,Australia
55308,2024-08-29,1831.1201,Canada
55309,2024-08-29,53747.629,Germany
55310,2024-08-29,10891.8329,Southwest
55311,2024-08-29,12964.2992,France
55312,2024-08-29,793.0819,Germany
55313,2024-08-29,4328.9619,Southeast
55314,2024-08-29,8500.8093,Central
55315,2024-08-29,4042.108,Southwest
55316,2024-08-29,159.12,Germany
55317,2024-08-29,529.3515,France
55318,2024-08-29,784.5215,Northwest
55319,2024-08-29,536.8401,Southwest
55320,2024-08-29,1830.5677,Germany
55321,2024-08-29,1595.6585,Germany
55322,2024-08-29,31416.1577,Southwest
55323,2024-08-29,43348.3273,United Kingdom
55324,2024-08-29,34779.3358,Central
55325,2024-08-29,53537.0611,Northwest
55326,2024-08-29,1255.0351,Australia
55327,2024-08-29,1610.6777,Australia
55328,2024-08-29,35811.0448,Southeast
55329,2024-08-29,1504.595,Northeast
55330,2024-08-29,3865.2464,Northeast
55331,2024-08-29,35280.6101,Southeast
55332,2024-08-29,1238.1415,Australia
55333,2024-08-29,2552.5169,United Kingdom
55334,2024-08-29,82.8529,Australia
55335,2024-08-29,26.4869,Australia
55336,2024-08-29,55.239,Australia
55337,2024-08-29,27.0615,Australia
55338,2024-08-29,55.239,Australia
55339,2024-08-29,163.4848,Australia
55340,2024-08-29,32.034,Australia
55341,2024-08-29,596.689,France
55342,2024-08-29,16.8292,Canada
55343,2024-08-29,28.1554,Southwest
55344,2024-08-29,71.7919,Northwest
55345,2024-08-29,138.7549,Southwest
55346,2024-08-29,71.7919,Northwest
55347,2024-08-29,79.0959,Northwest
55348,2024-08-29,26.4869,Southwest
55349,2024-08-29,77.339,Southwest
55350,2024-08-29,132.5779,Canada
55351,2024-08-29,15.4479,Northwest
55352,2024-08-29,44.1779,Southwest
55353,2024-08-29,101.6048,Canada
55354,2024-08-29,47.4377,France
55355,2024-08-29,40.8408,Germany
55356,2024-08-29,70.6869,France
55357,2024-08-29,5.514,United Kingdom
55358,2024-08-29,32.5754,United Kingdom
55359,2024-08-29,104.9419,France
55360,2024-08-29,26.2769,Germany
55361,2024-08-29,171.2529,United Kingdom
55362,2024-08-29,119.8483,Germany
55363,2024-08-29,47.4819,Germany
55364,2024-08-29,36.9402,United Kingdom
55365,2024-08-29,44.1779,France
55366,2024-08-29,37.5479,United Kingdom
55367,2024-08-29,30.8958,United Kingdom
55368,2024-08-29,49.6256,Northwest
55369,2024-08-29,82.8529,Southwest
55370,2024-08-29,15.4479,France
55371,2024-08-29,1918.2579,Australia
55372,2024-08-29,2644.3313,Australia
55373,2024-08-29,820.2968,Southwest
55374,2024-08-29,2535.964,Australia
55375,2024-08-29,1381.0732,Southwest
55376,2024-08-29,1418.6211,Southwest
55377,2024-08-29,606.6229,Northwest
55378,2024-08-29,1341.9783,Germany
55379,2024-08-29,606.6229,Germany
55380,2024-08-29,620.4354,United Kingdom
55381,2024-08-29,606.6229,France
55382,2024-08-29,2676.9067,Germany
55383,2024-08-29,2673.0613,Germany
55384,2024-08-30,2626.5408,United Kingdom
55385,2024-08-30,75.1069,Canada
55386,2024-08-30,44.4431,Australia
55387,2024-08-30,27.614,Australia
55388,2024-08-30,38.6529,Australia
55389,2024-08-30,27.614,Australia
55390,2024-08-30,46.7194,Australia
55391,2024-08-30,44.189,Australia
55392,2024-08-30,69.5929,Australia
55393,2024-08-30,65.7254,Australia
55394,2024-08-30,27.0615,Australia
55395,2024-08-30,1939.2529,Germany
55396,2024-08-30,1918.2579,France
55397,2024-08-30,2598.9158,Germany
55398,2024-08-30,676.2158,United Kingdom
55399,2024-08-30,888.9394,United Kingdom
55400,2024-08-30,43.0729,Northwest
55401,2024-08-30,55.239,Canada
55402,2024-08-30,203.8504,Southwest
55403,2024-08-30,27.614,Northwest
55404,2024-08-30,36.023,Southwest
55405,2024-08-30,42.9624,Canada
55406,2024-08-30,40.432,Southwest
55407,2024-08-30,162.7444,Northwest
55408,2024-08-30,33.139,Southwest
55409,2024-08-30,77.3169,Southwest
55410,2024-08-30,77.3169,Southwest
55411,2024-08-30,16.5529,Southwest
55412,2024-08-30,77.3169,Southwest
55413,2024-08-30,55.2169,Canada
55414,2024-08-30,5.514,Southwest
55415,2024-08-30,16.8292,Northwest
55416,2024-08-30,71.2394,Northwest
55417,2024-08-30,79.5048,Southwest
55418,2024-08-30,8.0444,United Kingdom
55419,2024-08-30,77.3169,Germany
55420,2024-08-30,44.189,United Kingdom
55421,2024-08-30,70.6869,United Kingdom
55422,2024-08-30,87.2508,Germany
55423,2024-08-30,69.5819,Germany
55424,2024-08-30,43.0729,United Kingdom
55425,2024-08-30,32.5754,United Kingdom
55426,2024-08-30,6.9394,United Kingdom
55427,2024-08-30,98.3119,France
55428,2024-08-30,82.8529,Canada
55429,2024-08-30,38.675,Canada
55430,2024-08-30,38.675,Northwest
55431,2024-08-30,46.7194,Canada
55432,2024-08-30,38.675,Northwest
55433,2024-08-30,59.659,Germany
55434,2024-08-30,75.1069,Germany
55435,2024-08-30,55.2169,France
55436,2024-08-30,65.1729,United Kingdom
55437,2024-08-30,2699.9018,Southwest
55438,2024-08-30,1973.4969,Southwest
55439,2024-08-30,937.5594,Southwest
55440,2024-08-30,2602.264,Canada
55441,2024-08-30,2538.4944,Southwest
55442,2024-08-30,2563.589,Northwest
55443,2024-08-30,858.9607,United Kingdom
55444,2024-08-30,615.4077,Australia
55445,2024-08-30,2715.3497,Australia
55446,2024-08-30,2574.6279,Australia
55447,2024-08-30,2597.8108,Australia
55448,2024-08-30,2574.6279,Australia
55449,2024-08-30,2651.4144,Australia
55450,2024-08-30,682.3044,Southwest
55451,2024-08-31,1320.9944,Australia
55452,2024-08-31,1238.1415,Australia
55453,2024-08-31,2547.0029,United Kingdom
55454,2024-08-31,2618.8058,Germany
55455,2024-08-31,15.4479,Northwest
55456,2024-08-31,35.6584,Australia
55457,2024-08-31,77.3169,Australia
55458,2024-08-31,5.514,Australia
55459,2024-08-31,77.339,Australia
55460,2024-08-31,66.8194,Australia
55461,2024-08-31,9.934,Australia
55462,2024-08-31,126.4783,Canada
55463,2024-08-31,74.0019,Canada
55464,2024-08-31,43.0729,Southwest
55465,2024-08-31,191.6844,Northwest
55466,2024-08-31,44.1779,Southwest
55467,2024-08-31,44.1779,Northwest
55468,2024-08-31,27.614,Southwest
55469,2024-08-31,76.2119,Northwest
55470,2024-08-31,38.6529,Northwest
55471,2024-08-31,86.1458,Southwest
55472,2024-08-31,76.7644,Southwest
55473,2024-08-31,132.5779,Northwest
55474,2024-08-31,77.339,Canada
55475,2024-08-31,8.0444,Northwest
55476,2024-08-31,8.0444,Canada
55477,2024-08-31,62.9519,Germany
55478,2024-08-31,27.614,Germany
55479,2024-08-31,30.1444,Germany
55480,2024-08-31,33.1279,United Kingdom
55481,2024-08-31,165.7279,United Kingdom
55482,2024-08-31,33.1279,Germany
55483,2024-08-31,71.7919,Germany
55484,2024-08-31,208.8229,United Kingdom
55485,2024-08-31,167.1644,France
55486,2024-08-31,40.0784,Germany
55487,2024-08-31,46.7194,Northwest
55488,2024-08-31,77.2616,Northwest
55489,2024-08-31,82.8529,Canada
55490,2024-08-31,982.8644,Southwest
55491,2024-08-31,2763.5719,Southwest
55492,2024-08-31,1352.3432,Germany
55493,2024-08-31,1357.8572,United Kingdom
55494,2024-08-31,705.5204,Australia
55495,2024-08-31,635.3529,Australia
55496,2024-08-31,596.689,Australia
55497,2024-08-31,2634.3974,Australia
55498,2024-08-31,2673.0613,Australia
55499,2024-08-31,2596.7279,Australia
55500,2024-08-31,663.5083,Northwest
55501,2024-08-31,596.689,Southwest
55502,2024-08-31,1268.2859,Southwest
55503,2024-08-31,2688.5092,Germany
55504,2024-08-31,2738.2342,United Kingdom
55505,2024-09-01,2624.3529,Germany
55506,2024-09-01,927.6254,France
55507,2024-09-01,122.0583,Australia
55508,2024-09-01,8.0444,Australia
55509,2024-09-01,135.3404,Australia
55510,2024-09-01,26.4869,Australia
55511,2024-09-01,8.7848,Australia
55512,2024-09-01,27.0615,Australia
55513,2024-09-01,1025.9815,Germany
55514,2024-09-01,6.9394,Northwest
55515,2024-09-01,74.5765,Northwest
55516,2024-09-01,70.6869,Southwest
55517,2024-09-01,5.514,Northwest
55518,2024-09-01,30.1444,Northwest
55519,2024-09-01,27.614,Canada
55520,2024-09-01,51.7472,Northwest
55521,2024-09-01,35.6694,Canada
55522,2024-09-01,76.2119,Southwest
55523,2024-09-01,77.339,Canada
55524,2024-09-01,16.8292,Southwest
55525,2024-09-01,5.514,Northwest
55526,2024-09-01,87.2729,Canada
55527,2024-09-01,44.1779,Southwest
55528,2024-09-01,15.4479,Northwest
55529,2024-09-01,35.3269,Southwest
55530,2024-09-01,44.1779,Canada
55531,2024-09-01,43.0729,United Kingdom
55532,2024-09-01,142.4898,Germany
55533,2024-09-01,182.6344,United Kingdom
55534,2024-09-01,40.0784,France
55535,2024-09-01,44.1779,France
55536,2024-09-01,82.8529,Canada
55537,2024-09-01,927.6254,Northwest
55538,2024-09-01,850.2865,Australia
55539,2024-09-01,1907.2079,Australia
55540,2024-09-01,677.8623,Australia
55541,2024-09-01,2738.5657,Australia
55542,2024-09-01,2738.5657,Australia
55543,2024-09-01,2645.8783,Australia
55544,2024-09-01,1381.0732,Southwest
55545,2024-09-01,2659.7792,Southwest
55546,2024-09-01,2666.4313,Southwest
55547,2024-09-01,2694.0563,Southwest
55548,2024-09-01,1314.3533,Southwest
55549,2024-09-01,1276.8054,United Kingdom
